Entity,Code,Year,Productivity,Continent,Productivity_level
Vietnam,VNM,1971,0.7537016,Asia,0
Vietnam,VNM,1972,0.843436,Asia,0
Vietnam,VNM,1973,0.7923938,Asia,0
Vietnam,VNM,1974,0.8207877,Asia,0
Vietnam,VNM,1975,0.7251787,Asia,0
Vietnam,VNM,1976,0.7861463,Asia,0
Vietnam,VNM,1977,0.8755842,Asia,0
Vietnam,VNM,1978,0.8739468,Asia,0
Vietnam,VNM,1979,0.9282178,Asia,0
Vietnam,VNM,1980,0.9311109,Asia,0
Vietnam,VNM,1981,0.9150859,Asia,0
Vietnam,VNM,1982,0.8796166,Asia,0
Vietnam,VNM,1983,0.895425,Asia,0
Vietnam,VNM,1984,0.9210881,Asia,0
Vietnam,VNM,1985,0.9411678,Asia,0
Vietnam,VNM,1986,0.9166509,Asia,0
Vietnam,VNM,1987,0.9184849,Asia,0
Vietnam,VNM,1988,0.9457802,Asia,0
Vietnam,VNM,1989,0.9185069,Asia,0
Vietnam,VNM,1990,0.9175378,Asia,0
Vietnam,VNM,1991,1.0096093,Asia,0
Vietnam,VNM,1992,1.0640053,Asia,0
Vietnam,VNM,1993,1.1709788,Asia,0
Vietnam,VNM,1994,1.2156523,Asia,0
Vietnam,VNM,1995,1.2822703,Asia,0
Vietnam,VNM,1996,1.4304736,Asia,0
Vietnam,VNM,1997,1.7518899,Asia,0
Vietnam,VNM,1998,1.7321144,Asia,0
Vietnam,VNM,1999,1.6941166,Asia,0
Vietnam,VNM,2000,1.7944782,Asia,0
Vietnam,VNM,2001,2.0123045,Asia,0
Vietnam,VNM,2002,2.1616361,Asia,0
Vietnam,VNM,2003,2.2803051,Asia,0
Vietnam,VNM,2004,2.4667177,Asia,0
Vietnam,VNM,2005,2.6798675,Asia,0
Vietnam,VNM,2006,2.8026569,Asia,0
Vietnam,VNM,2007,3.1079249,Asia,0
Vietnam,VNM,2008,3.1511092,Asia,0
Vietnam,VNM,2009,2.9808087,Asia,0
Vietnam,VNM,2010,3.4850793,Asia,0
Vietnam,VNM,2011,3.629915,Asia,0
Vietnam,VNM,2012,3.7662969,Asia,0
Vietnam,VNM,2013,3.9935246,Asia,0
Vietnam,VNM,2014,4.4392929,Asia,0
Vietnam,VNM,2015,4.4738555,Asia,0
Vietnam,VNM,2016,4.5026927,Asia,0
Vietnam,VNM,2017,4.8189182,Asia,0
